URL,YEAR
"http://iacis.org/iis/2015/3_iis_2015_80-89.pdf",2015
"http://iacis.org/iis/2015/3_iis_2015_70-79.pdf",2015
"http://iacis.org/iis/2015/3_iis_2015_64-69.pdf",2015
"http://iacis.org/iis/2015/3_iis_2015_54-63.pdf",2015
"http://iacis.org/iis/2015/3_iis_2015_43-53.pdf",2015
"http://iacis.org/iis/2015/3_iis_2015_33-42.pdf",2015
"http://iacis.org/iis/2015/3_iis_2015_27-32.pdf",2015
"http://iacis.org/iis/2015/3_iis_2015_238-244.pdf",2015
"http://iacis.org/iis/2015/3_iis_2015_230-237.pdf",2015
"http://iacis.org/iis/2015/3_iis_2015_219-229.pdf",2015
"http://iacis.org/iis/2015/3_iis_2015_209-218.pdf",2015
"http://iacis.org/iis/2015/3_iis_2015_199-208.pdf",2015
"http://iacis.org/iis/2015/3_iis_2015_191-198.pdf",2015
"http://iacis.org/iis/2015/3_iis_2015_183-190.pdf",2015
"http://iacis.org/iis/2015/3_iis_2015_172-182.pdf",2015
"http://iacis.org/iis/2015/3_iis_2015_17-26.pdf",2015
"http://iacis.org/iis/2015/3_iis_2015_164-171.pdf",2015
"http://iacis.org/iis/2015/3_iis_2015_156-163.pdf",2015
"http://iacis.org/iis/2015/3_iis_2015_148-155.pdf",2015
"http://iacis.org/iis/2015/3_iis_2015_138-147.pdf",2015
"http://iacis.org/iis/2015/3_iis_2015_128-137.pdf",2015
"http://iacis.org/iis/2015/3_iis_2015_119-127.pdf",2015
"http://iacis.org/iis/2015/3_iis_2015_11-16.pdf",2015
"http://iacis.org/iis/2015/3_iis_2015_108-118.pdf",2015
"http://iacis.org/iis/2015/3_iis_2015_1-10.pdf",2015
"http://iacis.org/iis/2015/2_iis_2015_91-101.pdf",2015
"http://iacis.org/iis/2015/2_iis_2015_81-90.pdf",2015
"http://iacis.org/iis/2015/2_iis_2015_74-80.pdf",2015
"http://iacis.org/iis/2015/2_iis_2015_63-73.pdf",2015
"http://iacis.org/iis/2015/2_iis_2015_53-62.pdf",2015
"http://iacis.org/iis/2015/2_iis_2015_44-52.pdf",2015
"http://iacis.org/iis/2015/2_iis_2015_38-43.pdf",2015
"http://iacis.org/iis/2015/2_iis_2015_28-37.pdf",2015
"http://iacis.org/iis/2015/2_iis_2015_246-254.pdf",2015
"http://iacis.org/iis/2015/2_iis_2015_236-245.pdf",2015
"http://iacis.org/iis/2015/2_iis_2015_226-235.pdf",2015
"http://iacis.org/iis/2015/2_iis_2015_217-225.pdf",2015
"http://iacis.org/iis/2015/2_iis_2015_209-216.pdf",2015
"http://iacis.org/iis/2015/2_iis_2015_195-208.pdf",2015
"http://iacis.org/iis/2015/2_iis_2015_185-194.pdf",2015
"http://iacis.org/iis/2015/2_iis_2015_176-184.pdf",2015
"http://iacis.org/iis/2015/2_iis_2015_168-175.pdf",2015
"http://iacis.org/iis/2015/2_iis_2015_161-167.pdf",2015
"http://iacis.org/iis/2015/2_iis_2015_16-27.pdf",2015
"http://iacis.org/iis/2015/2_iis_2015_149-160.pdf",2015
"http://iacis.org/iis/2015/2_iis_2015_140-148.pdf",2015
"http://iacis.org/iis/2015/2_iis_2015_133-139.pdf",2015
"http://iacis.org/iis/2015/2_iis_2015_123-132.pdf",2015
"http://iacis.org/iis/2015/2_iis_2015_116-122.pdf",2015
"http://iacis.org/iis/2015/2_iis_2015_108-115.pdf",2015
"http://iacis.org/iis/2015/2_iis_2015_102-107.pdf",2015
"http://iacis.org/iis/2015/2_iis_2015_1-15.pdf",2015
"http://iacis.org/iis/2015/1_iis_2015_91-101.pdf",2015
"http://iacis.org/iis/2015/1_iis_2015_80-90.pdf",2015
"http://iacis.org/iis/2015/1_iis_2015_7-14.pdf",2015
"http://iacis.org/iis/2015/1_iis_2015_69-79.pdf",2015
"http://iacis.org/iis/2015/1_iis_2015_60-68.pdf",2015
"http://iacis.org/iis/2015/1_iis_2015_51-59.pdf",2015
"http://iacis.org/iis/2015/1_iis_2015_41-50.pdf",2015
"http://iacis.org/iis/2015/1_iis_2015_31-40.pdf",2015
"http://iacis.org/iis/2015/1_iis_2015_28-30.pdf",2015
"http://iacis.org/iis/2015/1_iis_2015_226-231.pdf",2015
"http://iacis.org/iis/2015/1_iis_2015_219-225.pdf",2015
"http://iacis.org/iis/2015/1_iis_2015_210-218.pdf",2015
"http://iacis.org/iis/2015/1_iis_2015_21-27.pdf",2015
"http://iacis.org/iis/2015/1_iis_2015_200-209.pdf",2015
"http://iacis.org/iis/2015/1_iis_2015_189-199.pdf",2015
"http://iacis.org/iis/2015/1_iis_2015_180-188.pdf",2015
"http://iacis.org/iis/2015/1_iis_2015_170-179.pdf",2015
"http://iacis.org/iis/2015/1_iis_2015_163-169.pdf",2015
"http://iacis.org/iis/2015/1_iis_2015_155-162.pdf",2015
"http://iacis.org/iis/2015/1_iis_2015_15-20.pdf",2015
"http://iacis.org/iis/2015/1_iis_2015_149-154.pdf",2015
"http://iacis.org/iis/2015/1_iis_2015_142-148.pdf",2015
"http://iacis.org/iis/2015/1_iis_2015_132-141.pdf",2015
"http://iacis.org/iis/2015/1_iis_2015_121-131.pdf",2015
"http://iacis.org/iis/2015/1_iis_2015_112-120.pdf",2015
"http://iacis.org/iis/2015/1_iis_2015_102-111.pdf",2015
"http://iacis.org/iis/2015/1_iis_2015_1-6.pdf",2015
"http://iacis.org/iis/2014/94_iis_2014_98-102.pdf",2014
"http://iacis.org/iis/2014/93_iis_2014_89-97.pdf",2014
"http://iacis.org/iis/2014/62_iis_2014_8-13.pdf",2014
"http://iacis.org/iis/2014/92_iis_2014_77-88.pdf",2014
"http://iacis.org/iis/2014/91_iis_2014_67-76.pdf",2014
"http://iacis.org/iis/2014/88_iis_2014_59-66.pdf",2014
"http://iacis.org/iis/2014/86_iis_2014_49-58.pdf",2014
"http://iacis.org/iis/2014/29_iis_2014_450-463.pdf",2014
"http://iacis.org/iis/2014/113_iis_2014_441-449.pdf",2014
"http://iacis.org/iis/2014/18_iis_2014_431-440.pdf",2014
"http://iacis.org/iis/2014/10_iis_2014_421-430.pdf",2014
"http://iacis.org/iis/2014/149_iis_2014_411-420.pdf",2014
"http://iacis.org/iis/2014/148_iis_2014_399-410.pdf",2014
"http://iacis.org/iis/2014/146_iis_2014_393-398.pdf",2014
"http://iacis.org/iis/2014/85_iis_2014_39-48.pdf",2014
"http://iacis.org/iis/2014/144_iis_2014_383-392.pdf",2014
"http://iacis.org/iis/2014/141_iis_2014_375-382.pdf",2014
"http://iacis.org/iis/2014/140_iis_2014_367-374.pdf",2014
"http://iacis.org/iis/2014/138_iis_2014_359-366.pdf",2014
"http://iacis.org/iis/2014/137_iis_2014_350-358.pdf",2014
"http://iacis.org/iis/2014/136_iis_2014_344-349.pdf",2014
"http://iacis.org/iis/2014/135_iis_2014_335-343.pdf",2014
"http://iacis.org/iis/2014/133_iis_2014_328-334.pdf",2014
"http://iacis.org/iis/2014/131_iis_2014_321-327.pdf",2014
"http://iacis.org/iis/2014/130_iis_2014_311-320.pdf",2014
"http://iacis.org/iis/2014/84_iis_2014_31-38.pdf",2014
"http://iacis.org/iis/2014/129_iis_2014_303-310.pdf",2014
"http://iacis.org/iis/2014/128_iis_2014_293-302.pdf",2014
"http://iacis.org/iis/2014/127_iis_2014_285-292.pdf",2014
"http://iacis.org/iis/2014/126_iis_2014_276-284.pdf",2014
"http://iacis.org/iis/2014/124_iis_2014_270-275.pdf",2014
"http://iacis.org/iis/2014/123_iis_2014_258-269.pdf",2014
"http://iacis.org/iis/2014/120_iis_2014_252-257.pdf",2014
"http://iacis.org/iis/2014/119_iis_2014_242-251.pdf",2014
"http://iacis.org/iis/2014/82_iis_2014_24-30.pdf",2014
"http://iacis.org/iis/2014/118_iis_2014_231-241.pdf",2014
"http://iacis.org/iis/2014/117_iis_2014_223-230.pdf",2014
"http://iacis.org/iis/2014/116_iis_2014_214-222.pdf",2014
"http://iacis.org/iis/2014/115_iis_2014_207-213.pdf",2014
"http://iacis.org/iis/2014/114_iis_2014_197-206.pdf",2014
"http://iacis.org/iis/2014/111_iis_2014_190-196.pdf",2014
"http://iacis.org/iis/2014/110_iis_2014_185-189.pdf",2014
"http://iacis.org/iis/2014/108_iis_2014_175-184.pdf",2014
"http://iacis.org/iis/2014/106_iis_2014_168-174.pdf",2014
"http://iacis.org/iis/2014/105_iis_2014_157-167.pdf",2014
"http://iacis.org/iis/2014/102_iis_2014_151-156.pdf",2014
"http://iacis.org/iis/2014/101_iis_2014_141-150.pdf",2014
"http://iacis.org/iis/2014/81_iis_2014_14-23.pdf",2014
"http://iacis.org/iis/2014/100_iis_2014_133-140.pdf",2014
"http://iacis.org/iis/2014/99_iis_2014_124-132.pdf",2014
"http://iacis.org/iis/2014/98_iis_2014_116-123.pdf",2014
"http://iacis.org/iis/2014/96_iis_2014_110-115.pdf",2014
"http://iacis.org/iis/2014/95_iis_2014_103-109.pdf",2014
"http://iacis.org/iis/2014/80_iis_2014_1-7.pdf",2014
"http://iacis.org/iis/2014/16_iis_2014_98-105.pdf",2014
"http://iacis.org/iis/2014/15_iis_2014_88-97.pdf",2014
"http://iacis.org/iis/2014/14_iis_2014_81-87.pdf",2014
"http://iacis.org/iis/2014/11_iis_2014_71-80.pdf",2014
"http://iacis.org/iis/2014/9_iis_2014_61-70.pdf",2014
"http://iacis.org/iis/2014/8_iis_2014_52-60.pdf",2014
"http://iacis.org/iis/2014/30_iis_2014_434-441.pdf",2014
"http://iacis.org/iis/2014/79_iis_2014_430-433.pdf",2014
"http://iacis.org/iis/2014/78_iis_2014_418-429.pdf",2014
"http://iacis.org/iis/2014/77_iis_2014_409-417.pdf",2014
"http://iacis.org/iis/2014/76_iis_2014_399-408.pdf",2014
"http://iacis.org/iis/2014/75_iis_2014_390-398.pdf",2014
"http://iacis.org/iis/2014/6_iis_2014_39-51.pdf",2014
"http://iacis.org/iis/2014/73_iis_2014_380-389.pdf",2014
"http://iacis.org/iis/2014/72_iis_2014_370-379.pdf",2014
"http://iacis.org/iis/2014/71_iis_2014_360-369.pdf",2014
"http://iacis.org/iis/2014/70_iis_2014_353-359.pdf",2014
"http://iacis.org/iis/2014/67_iis_2014_344-352.pdf",2014
"http://iacis.org/iis/2014/66_iis_2014_334-343.pdf",2014
"http://iacis.org/iis/2014/65_iis_2014_323-333.pdf",2014
"http://iacis.org/iis/2014/60_iis_2014_312-322.pdf",2014
"http://iacis.org/iis/2014/59_iis_2014_303-311.pdf",2014
"http://iacis.org/iis/2014/58_iis_2014_298-302.pdf",2014
"http://iacis.org/iis/2014/56_iis_2014_292-297.pdf",2014
"http://iacis.org/iis/2014/54_iis_2014_285-291.pdf",2014
"http://iacis.org/iis/2014/5_iis_2014_28-38.pdf",2014
"http://iacis.org/iis/2014/53_iis_2014_277-284.pdf",2014
"http://iacis.org/iis/2014/49_iis_2014_267-276.pdf",2014
"http://iacis.org/iis/2014/47_iis_2014_257-266.pdf",2014
"http://iacis.org/iis/2014/45_iis_2014_248-256.pdf",2014
"http://iacis.org/iis/2014/44_iis_2014_235-247.pdf",2014
"http://iacis.org/iis/2014/43_iis_2014_224-234.pdf",2014
"http://iacis.org/iis/2014/42_iis_2014_217-223.pdf",2014
"http://iacis.org/iis/2014/41_iis_2014_209-216.pdf",2014
"http://iacis.org/iis/2014/37_iis_2014_200-208.pdf",2014
"http://iacis.org/iis/2014/4_iis_2014_20-27.pdf",2014
"http://iacis.org/iis/2014/36_iis_2014_190-199.pdf",2014
"http://iacis.org/iis/2014/35_iis_2014_181-189.pdf",2014
"http://iacis.org/iis/2014/34_iis_2014_170-180.pdf",2014
"http://iacis.org/iis/2014/32_iis_2014_162-169.pdf",2014
"http://iacis.org/iis/2014/27_iis_2014_149-161.pdf",2014
"http://iacis.org/iis/2014/26_iis_2014_141-148.pdf",2014
"http://iacis.org/iis/2014/25_iis_2014_132-140.pdf",2014
"http://iacis.org/iis/2014/23_iis_2014_123-131.pdf",2014
"http://iacis.org/iis/2014/21_iis_2014_118-122.pdf",2014
"http://iacis.org/iis/2014/3_iis_2014_11-19.pdf",2014
"http://iacis.org/iis/2014/17_iis_2014_106-117.pdf",2014
"http://iacis.org/iis/2014/1_iis_2014_1-10.pdf",2014
"http://iacis.org/iis/2013/258_iis_2013_87-100.pdf",2013
"http://iacis.org/iis/2013/257_iis_2013_79-86.pdf",2013
"http://iacis.org/iis/2013/256_iis_2013_71-78.pdf",2013
"http://iacis.org/iis/2013/255_iis_2013_60-70.pdf",2013
"http://iacis.org/iis/2013/253_iis_2013_54-59.pdf",2013
"http://iacis.org/iis/2013/251_iis_2013_47-53.pdf",2013
"http://iacis.org/iis/2013/325_iis_2013_463-467.pdf",2013
"http://iacis.org/iis/2013/321_iis_2013_452-462.pdf",2013
"http://iacis.org/iis/2013/318_iis_2013_438-443.pdf",2013
"http://iacis.org/iis/2013/317_iis_2013_429-437.pdf",2013
"http://iacis.org/iis/2013/316_iis_2013_419-428.pdf",2013
"http://iacis.org/iis/2013/315_iis_2013_411-418.pdf",2013
"http://iacis.org/iis/2013/311_iis_2013_400-410.pdf",2013
"http://iacis.org/iis/2013/310_iis_2013_393-399.pdf",2013
"http://iacis.org/iis/2013/250_iis_2013_39-46.pdf",2013
"http://iacis.org/iis/2013/309_iis_2013_382-392.pdf",2013
"http://iacis.org/iis/2013/307_iis_2013_375-381.pdf",2013
"http://iacis.org/iis/2013/306_iis_2013_367-374.pdf",2013
"http://iacis.org/iis/2013/304_iis_2013_359-366.pdf",2013
"http://iacis.org/iis/2013/303_iis_2013_353-358.pdf",2013
"http://iacis.org/iis/2013/302_iis_2013_346-352.pdf",2013
"http://iacis.org/iis/2013/248_iis_2013_34-38.pdf",2013
"http://iacis.org/iis/2013/301_iis_2013_336-345.pdf",2013
"http://iacis.org/iis/2013/300_iis_2013_329-335.pdf",2013
"http://iacis.org/iis/2013/297_iis_2013_319-328.pdf",2013
"http://iacis.org/iis/2013/295_iis_2013_313-318.pdf",2013
"http://iacis.org/iis/2013/294_iis_2013_306-312.pdf",2013
"http://iacis.org/iis/2013/293_iis_2013_298-305.pdf",2013
"http://iacis.org/iis/2013/292_iis_2013_289-297.pdf",2013
"http://iacis.org/iis/2013/291_iis_2013_279-288.pdf",2013
"http://iacis.org/iis/2013/287_iis_2013_269-278.pdf",2013
"http://iacis.org/iis/2013/286_iis_2013_262-268.pdf",2013
"http://iacis.org/iis/2013/284_iis_2013_253-261.pdf",2013
"http://iacis.org/iis/2013/283_iis_2013_233-252.pdf",2013
"http://iacis.org/iis/2013/247_iis_2013_23-33.pdf",2013
"http://iacis.org/iis/2013/282_iis_2013_225-232.pdf",2013
"http://iacis.org/iis/2013/280_iis_2013_217-224.pdf",2013
"http://iacis.org/iis/2013/279_iis_2013_210-216.pdf",2013
"http://iacis.org/iis/2013/278_iis_2013_202-209.pdf",2013
"http://iacis.org/iis/2013/276_iis_2013_195-201.pdf",2013
"http://iacis.org/iis/2013/274_iis_2013_186-194.pdf",2013
"http://iacis.org/iis/2013/271_iis_2013_182-185.pdf",2013
"http://iacis.org/iis/2013/270_iis_2013_174-181.pdf",2013
"http://iacis.org/iis/2013/269_iis_2013_166-173.pdf",2013
"http://iacis.org/iis/2013/268_iis_2013_156-165.pdf",2013
"http://iacis.org/iis/2013/267_iis_2013_149-155.pdf",2013
"http://iacis.org/iis/2013/266_iis_2013_139-148.pdf",2013
"http://iacis.org/iis/2013/265_iis_2013_127-138.pdf",2013
"http://iacis.org/iis/2013/246_iis_2013_12-22.pdf",2013
"http://iacis.org/iis/2013/264_iis_2013_119-126.pdf",2013
"http://iacis.org/iis/2013/263_iis_2013_109-118.pdf",2013
"http://iacis.org/iis/2013/259_iis_2013_101-108.pdf",2013
"http://iacis.org/iis/2013/245_iis_2013_1-11.pdf",2013
"http://iacis.org/iis/2013/179_iis_2013_99-105.pdf",2013
"http://iacis.org/iis/2013/176_iis_2013_89-98.pdf",2013
"http://iacis.org/iis/2013/175_iis_2013_82-88.pdf",2013
"http://iacis.org/iis/2013/174_iis_2013_72-81.pdf",2013
"http://iacis.org/iis/2013/173_iis_2013_61-71.pdf",2013
"http://iacis.org/iis/2013/172_iis_2013_54-60.pdf",2013
"http://iacis.org/iis/2013/170_iis_2013_47-53.pdf",2013
"http://iacis.org/iis/2013/244_iis_2013_451-457.pdf",2013
"http://iacis.org/iis/2013/242_iis_2013_441-450.pdf",2013
"http://iacis.org/iis/2013/241_iis_2013_431-440.pdf",2013
"http://iacis.org/iis/2013/238_iis_2013_421-430.pdf",2013
"http://iacis.org/iis/2013/236_iis_2013_415-420.pdf",2013
"http://iacis.org/iis/2013/235_iis_2013_403-414.pdf",2013
"http://iacis.org/iis/2013/232_iis_2013_394-402.pdf",2013
"http://iacis.org/iis/2013/231_iis_2013_385-393.pdf",2013
"http://iacis.org/iis/2013/230_iis_2013_376-384.pdf",2013
"http://iacis.org/iis/2013/167_iis_2013_37-46.pdf",2013
"http://iacis.org/iis/2013/229_iis_2013_366-375.pdf",2013
"http://iacis.org/iis/2013/225_iis_2013_358-365.pdf",2013
"http://iacis.org/iis/2013/224_iis_2013_347-357.pdf",2013
"http://iacis.org/iis/2013/221_iis_2013_339-346.pdf",2013
"http://iacis.org/iis/2013/219_iis_2013_331-338.pdf",2013
"http://iacis.org/iis/2013/218_iis_2013_322-330.pdf",2013
"http://iacis.org/iis/2013/217_iis_2013_315-321.pdf",2013
"http://iacis.org/iis/2013/216_iis_2013_311-314.pdf",2013
"http://iacis.org/iis/2013/215_iis_2013_307-310.pdf",2013
"http://iacis.org/iis/2013/214_iis_2013_300-306.pdf",2013
"http://iacis.org/iis/2013/212_iis_2013_286-299.pdf",2013
"http://iacis.org/iis/2013/210_iis_2013_278-285.pdf",2013
"http://iacis.org/iis/2013/165_iis_2013_27-36.pdf",2013
"http://iacis.org/iis/2013/209_iis_2013_269-277.pdf",2013
"http://iacis.org/iis/2013/206_iis_2013_260-268.pdf",2013
"http://iacis.org/iis/2013/205_iis_2013_251-259.pdf",2013
"http://iacis.org/iis/2013/204_iis_2013_244-250.pdf",2013
"http://iacis.org/iis/2013/203_iis_2013_234-243.pdf",2013
"http://iacis.org/iis/2013/202_iis_2013_224-233.pdf",2013
"http://iacis.org/iis/2013/201_iis_2013_215-223.pdf",2013
"http://iacis.org/iis/2013/164_iis_2013_21-26.pdf",2013
"http://iacis.org/iis/2013/200_iis_2013_207-214.pdf",2013
"http://iacis.org/iis/2013/199_iis_2013_197-206.pdf",2013
"http://iacis.org/iis/2013/198_iis_2013_189-196.pdf",2013
"http://iacis.org/iis/2013/197_iis_2013_180-188.pdf",2013
"http://iacis.org/iis/2013/194_iis_2013_169-179.pdf",2013
"http://iacis.org/iis/2013/193_iis_2013_162-168.pdf",2013
"http://iacis.org/iis/2013/192_iis_2013_153-161.pdf",2013
"http://iacis.org/iis/2013/189_iis_2013_143-152.pdf",2013
"http://iacis.org/iis/2013/187_iis_2013_133-142.pdf",2013
"http://iacis.org/iis/2013/185_iis_2013_129-132.pdf",2013
"http://iacis.org/iis/2013/184_iis_2013_122-128.pdf",2013
"http://iacis.org/iis/2013/183_iis_2013_113-121.pdf",2013
"http://iacis.org/iis/2013/182_iis_2013_106-112.pdf",2013
"http://iacis.org/iis/2013/161_iis_2013_10-20.pdf",2013
"http://iacis.org/iis/2013/156_iis_2013_1-9.pdf",2013
"http://iacis.org/iis/2013/320_iis_2013_444-451.pdf",2013
"http://iacis.org/iis/2012/92_iis_2012_96-103.pdf",2012
"http://iacis.org/iis/2012/91_iis_2012_90-95.pdf",2012
"http://iacis.org/iis/2012/90_iis_2012_82-89.pdf",2012
"http://iacis.org/iis/2012/89_iis_2012_72-81.pdf",2012
"http://iacis.org/iis/2012/88_iis_2012_58-71.pdf",2012
"http://iacis.org/iis/2012/85_iis_2012_51-57.pdf",2012
"http://iacis.org/iis/2012/84_iis_2012_41-50.pdf",2012
"http://iacis.org/iis/2012/153_iis_2012_404-410",2012
"http://iacis.org/iis/2012/59_iis_2012_397-403",2012
"http://iacis.org/iis/2012/94_iis_2012_394-396",2012
"http://iacis.org/iis/2012/139_iis_2012_390-393.pdf",2012
"http://iacis.org/iis/2012/55_iis_2012_380-389.pdf",2012
"http://iacis.org/iis/2012/152_iis_2012_369-379.pdf",2012
"http://iacis.org/iis/2012/150_iis_2012_361-368.pdf",2012
"http://iacis.org/iis/2012/146_iis_2012_353-360.pdf",2012
"http://iacis.org/iis/2012/145_iis_2012_346-352.pdf",2012
"http://iacis.org/iis/2012/144_iis_2012_336-345.pdf",2012
"http://iacis.org/iis/2012/83_iis_2012_33-40.pdf",2012
"http://iacis.org/iis/2012/143_iis_2012_328-335.pdf",2012
"http://iacis.org/iis/2012/140_iis_2012_320-327.pdf",2012
"http://iacis.org/iis/2012/138_iis_2012_311-319.pdf",2012
"http://iacis.org/iis/2012/135_iis_2012_302-310.pdf",2012
"http://iacis.org/iis/2012/134_iis_2012_296-301.pdf",2012
"http://iacis.org/iis/2012/133_iis_2012_285-295.pdf",2012
"http://iacis.org/iis/2012/130_iis_2012_269-284.pdf",2012
"http://iacis.org/iis/2012/129_iis_2012_260-268.pdf",2012
"http://iacis.org/iis/2012/82_iis_2012_26-32.pdf",2012
"http://iacis.org/iis/2012/124_iis_2012_253-259.pdf",2012
"http://iacis.org/iis/2012/123_iis_2012_248-252.pdf",2012
"http://iacis.org/iis/2012/122_iis_2012_238-247.pdf",2012
"http://iacis.org/iis/2012/121_iis_2012_232-237.pdf",2012
"http://iacis.org/iis/2012/120_iis_2012_226-231.pdf",2012
"http://iacis.org/iis/2012/119_iis_2012_219-225.pdf",2012
"http://iacis.org/iis/2012/80_iis_2012_21-25.pdf",2012
"http://iacis.org/iis/2012/118_iis_2012_209-218.pdf",2012
"http://iacis.org/iis/2012/117_iis_2012_201-208.pdf",2012
"http://iacis.org/iis/2012/114_iis_2012_193-200.pdf",2012
"http://iacis.org/iis/2012/111_iis_2012_182-192.pdf",2012
"http://iacis.org/iis/2012/110_iis_2012_170-181.pdf",2012
"http://iacis.org/iis/2012/108_iis_2012_164-169.pdf",2012
"http://iacis.org/iis/2012/104_iis_2012_155-163.pdf",2012
"http://iacis.org/iis/2012/103_iis_2012_146-154.pdf",2012
"http://iacis.org/iis/2012/100_iis_2012_138-145.pdf",2012
"http://iacis.org/iis/2012/99_iis_2012_131-137.pdf",2012
"http://iacis.org/iis/2012/96_iis_2012_123-130.pdf",2012
"http://iacis.org/iis/2012/95_iis_2012_112-122.pdf",2012
"http://iacis.org/iis/2012/79_iis_2012_11-20.pdf",2012
"http://iacis.org/iis/2012/93_iis_2012_104-111.pdf",2012
"http://iacis.org/iis/2012/39_iis_2012_1-10.pdf",2012
"http://iacis.org/iis/2012/28_iis_2012_94-104.pdf",2012
"http://iacis.org/iis/2012/27_iis_2012_85-93.pdf",2012
"http://iacis.org/iis/2012/25_iis_2012_77-84.pdf",2012
"http://iacis.org/iis/2012/24_iis_2012_68-76.pdf",2012
"http://iacis.org/iis/2012/23_iis_2012_59-67.pdf",2012
"http://iacis.org/iis/2012/21_iis_2012_51-58.pdf",2012
"http://iacis.org/iis/2012/19_iis_2012_40-50.pdf",2012
"http://iacis.org/iis/2012/78_iis_2012_391-401.pdf",2012
"http://iacis.org/iis/2012/76_iis_2012_382-390.pdf",2012
"http://iacis.org/iis/2012/75_iis_2012_371-381.pdf",2012
"http://iacis.org/iis/2012/73_iis_2012_361-370.pdf",2012
"http://iacis.org/iis/2012/72_iis_2012_350-360.pdf",2012
"http://iacis.org/iis/2012/71_iis_2012_340-349.pdf",2012
"http://iacis.org/iis/2012/70_iis_2012_331-339.pdf",2012
"http://iacis.org/iis/2012/69_iis_2012_321-330.pdf",2012
"http://iacis.org/iis/2012/68_iis_2012_310-320.pdf",2012
"http://iacis.org/iis/2012/67_iis_2012_300-309.pdf",2012
"http://iacis.org/iis/2012/66_iis_2012_294-299.pdf",2012
"http://iacis.org/iis/2012/65_iis_2012_284-293.pdf",2012
"http://iacis.org/iis/2012/62_iis_2012_275-283.pdf",2012
"http://iacis.org/iis/2012/60_iis_2012_264-274.pdf",2012
"http://iacis.org/iis/2012/57_iis_2012_258-263.pdf",2012
"http://iacis.org/iis/2012/17_iis_2012_25-39.pdf",2012
"http://iacis.org/iis/2012/56_iis_2012_247-257.pdf",2012
"http://iacis.org/iis/2012/53_iis_2012_240-246.pdf",2012
"http://iacis.org/iis/2012/52_iis_2012_232-239.pdf",2012
"http://iacis.org/iis/2012/50_iis_2012_225-231.pdf",2012
"http://iacis.org/iis/2012/49_iis_2012_215-224.pdf",2012
"http://iacis.org/iis/2012/47_iis_2012_209-214.pdf",2012
"http://iacis.org/iis/2012/46_iis_2012_199-208.pdf",2012
"http://iacis.org/iis/2012/45_iis_2012_190-198.pdf",2012
"http://iacis.org/iis/2012/44_iis_2012_185-189.pdf",2012
"http://iacis.org/iis/2012/42_iis_2012_177-184.pdf",2012
"http://iacis.org/iis/2012/16_iis_2012_17-24.pdf",2012
"http://iacis.org/iis/2012/41_iis_2012_167-176.pdf",2012
"http://iacis.org/iis/2012/40_iis_2012_160-166.pdf",2012
"http://iacis.org/iis/2012/37_iis_2012_151-159.pdf",2012
"http://iacis.org/iis/2012/36_iis_2012_144-150.pdf",2012
"http://iacis.org/iis/2012/34_iis_2012_133-143.pdf",2012
"http://iacis.org/iis/2012/32_iis_2012_121-132.pdf",2012
"http://iacis.org/iis/2012/31_iis_2012_113-120.pdf",2012
"http://iacis.org/iis/2012/15_iis_2012_11-16.pdf",2012
"http://iacis.org/iis/2012/29_iis_2012_105-112.pdf",2012
"http://iacis.org/iis/2012/13_iis_2012_1-10.pdf",2012
"http://iacis.org/iis/2011/95-99_AL2011_1647.pdf",2011
"http://iacis.org/iis/2011/9-12_AL2011_1565.pdf",2011
"http://iacis.org/iis/2011/87-94_AL2011_1641.pdf",2011
"http://iacis.org/iis/2011/80-86_AL2011_1638.pdf",2011
"http://iacis.org/iis/2011/74-79_AL2011_1637.pdf",2011
"http://iacis.org/iis/2011/67-73_AL2011_1636.pdf",2011
"http://iacis.org/iis/2011/63-66_AL2011_1631.pdf",2011
"http://iacis.org/iis/2011/53-62_AL2011_1630.pdf",2011
"http://iacis.org/iis/2011/49-52_AL2011_1628.pdf",2011
"http://iacis.org/iis/2011/40-48_AL2011_1627.pdf",2011
"http://iacis.org/iis/2011/30-39_AL2011_1623.pdf",2011
"http://iacis.org/iis/2011/287-292_AL2011_1749.pdf",2011
"http://iacis.org/iis/2011/281-286_AL2011_1748.pdf",2011
"http://iacis.org/iis/2011/273-280_AL2011_1735.pdf",2011
"http://iacis.org/iis/2011/264-272_AL2011_1732.pdf",2011
"http://iacis.org/iis/2011/256-263_AL2011_1731.pdf",2011
"http://iacis.org/iis/2011/250-255_AL2011_1720.pdf",2011
"http://iacis.org/iis/2011/244-249_AL2011_1718.pdf",2011
"http://iacis.org/iis/2011/231-243_AL2011_1715.pdf",2011
"http://iacis.org/iis/2011/223-230_AL2011_1713.pdf",2011
"http://iacis.org/iis/2011/22-29_AL2011_1616.pdf",2011
"http://iacis.org/iis/2011/217-222_AL2011_1701.pdf",2011
"http://iacis.org/iis/2011/207-216_AL2011_1700.pdf",2011
"http://iacis.org/iis/2011/201-206_AL2011_1699.pdf",2011
"http://iacis.org/iis/2011/194_200_AL2011_1697.pdf",2011
"http://iacis.org/iis/2011/181-193_AL2011_1693.pdf",2011
"http://iacis.org/iis/2011/171-180_AL2011_1688.pdf",2011
"http://iacis.org/iis/2011/162-170_AL2011_1685.pdf",2011
"http://iacis.org/iis/2011/153-161_AL2011_1681.pdf",2011
"http://iacis.org/iis/2011/142-152_AL2011_1680.pdf",2011
